epoch,train_loss,train_acc,val_loss,val_acc
0,0.6777716875076294,0.00800000037997961,0.6931471824645996,0.0078125
100,0.6249303221702576,0.010999999940395355,0.6899666786193848,0.0078125
200,0.6200489103794098,0.00800000037997961,0.7030222415924072,0.0078125
