epoch,train_loss,train_acc,val_loss,val_acc
0,0.6772269010543823,0.004999999888241291,0.6931471824645996,0.0078125
100,0.6547161638736725,0.004999999888241291,0.6931471824645996,0.0078125
200,0.6429644823074341,0.006000000052154064,0.6931471824645996,0.0078125
